"id","pop","loc","city","X_id","state"
"2665",1119,"[ -72.348082 , 41.074205]","SHELTER ISLAND H",11965,"NY"
"2666",97,"[ -72.876043 , 40.743932]","SHIRLEY",11967,"NY"
"2667",10810,"[ -72.410271 , 40.904341]","SOUTHAMPTON",11968,"NY"
"2668",5788,"[ -72.429039 , 41.05555]","SOUTHOLD",11971,"NY"
"2669",1410,"[ -72.349069 , 40.920929]","WATER MILL",11976,"NY"
"2670",1306,"[ -72.669931 , 40.818031]","WESTHAMPTON",11977,"NY"
"2671",2863,"[ -72.644757 , 40.822783]","WESTHAMPTON BEAC",11978,"NY"
"2672",5366,"[ -72.917435 , 40.837037]","YAPHANK",11980,"NY"
"2673",233,"[ -74.034721 , 42.453818]","ALCOVE",12007,"NY"
"2674",340,"[ -73.900188 , 42.857329]","ALPLAUS",12008,"NY"
"2675",5683,"[ -74.019339 , 42.70627]","ALTAMONT",12009,"NY"
"2676",32028,"[ -74.18393 , 42.948822]","WEST CHARLTON",12010,"NY"
"2677",2538,"[ -73.815175 , 42.2736]","ATHENS",12015,"NY"
"2678",355,"[ -73.454965 , 42.322272]","AUSTERLITZ",12017,"NY"
"2679",6528,"[ -73.550437 , 42.636511]","AVERILL PARK",12018,"NY"
"2680",16331,"[ -73.855171 , 42.919176]","BALLSTON LAKE",12019,"NY"
"2681",25126,"[ -73.84858 , 43.004956]","BALLSTON SPA",12020,"NY"
"2682",275,"[ -73.370186 , 42.691893]","BERLIN",12022,"NY"
"2683",2293,"[ -74.146577 , 42.610848]","BERNE",12023,"NY"
"2684",285,"[ -73.615874 , 42.405101]","BRAINARD",12024,"NY"
"2685",4055,"[ -74.168367 , 43.072687]","BROADALBIN",12025,"NY"
"2686",945,"[ -73.896043 , 42.932902]","BURNT HILLS",12027,"NY"
"2687",1272,"[ -73.449677 , 42.960134]","BUSKIRK",12028,"NY"
"2688",1298,"[ -73.415889 , 42.413168]","CANAAN",12029,"NY"
"2689",420,"[ -74.456284 , 42.749754]","CARLISLE",12031,"NY"
"2690",545,"[ -74.516915 , 43.192159]","CAROGA LAKE",12032,"NY"
"2691",7029,"[ -73.709529 , 42.538243]","CASTLETON ON HUD",12033,"NY"
"2692",315,"[ -74.345107 , 42.73696]","CENTRAL BRIDGE",12035,"NY"
"2693",166,"[ -74.681863 , 42.533034]","CHARLOTTEVILLE",12036,"NY"
"2694",4616,"[ -73.587281 , 42.349578]","CHATHAM",12037,"NY"
"2695",388,"[ -73.968775 , 42.566974]","CLARKSVILLE",12041,"NY"
"2696",316,"[ -73.862459 , 42.370808]","CLIMAX",12042,"NY"
"2697",7419,"[ -74.493866 , 42.684047]","COBLESKILL",12043,"NY"
"2698",979,"[ -73.920588 , 42.486537]","COEYMANS HOLLOW",12046,"NY"
"2699",19033,"[ -73.712356 , 42.775362]","COHOES",12047,"NY"
"2700",5615,"[ -73.819881 , 42.350142]","COXSACKIE",12051,"NY"
"2701",1339,"[ -73.471869 , 42.766718]","CROPSEYVILLE",12052,"NY"
"2702",4476,"[ -74.18681 , 42.74802]","DELANSON",12053,"NY"
"2703",15502,"[ -73.837329 , 42.61579]","DELMAR",12054,"NY"
"2704",465,"[ -74.198966 , 42.437859]","DORMANSVILLE",12055,"NY"
"2705",2675,"[ -74.083911 , 42.770839]","DUANESBURG",12056,"NY"
"2706",2252,"[ -73.351974 , 42.961527]","WHITE CREEK",12057,"NY"
"2707",1015,"[ -73.906222 , 42.352689]","EARLTON",12058,"NY"
"2708",2224,"[ -74.055488 , 42.61913]","EAST BERNE",12059,"NY"
"2709",1695,"[ -73.49026 , 42.433028]","EAST CHATHAM",12060,"NY"
"2710",7282,"[ -73.682644 , 42.595096]","EAST GREENBUSH",12061,"NY"
"2711",2088,"[ -73.498407 , 42.535215]","EAST NASSAU",12062,"NY"
"2712",322,"[ -74.676348 , 42.621423]","EAST WORCESTER",12064,"NY"
"2713",31352,"[ -73.785094 , 42.849865]","CLIFTON PARK",12065,"NY"
"2714",1254,"[ -74.288246 , 42.771677]","ESPERANCE",12066,"NY"
"2715",1142,"[ -73.923743 , 42.554998]","FEURA BUSH",12067,"NY"
"2716",2307,"[ -74.402129 , 42.957078]","FONDA",12068,"NY"
"2717",1811,"[ -74.248436 , 42.976535]","FORT JOHNSON",12070,"NY"
"2718",379,"[ -74.38759 , 42.585914]","FULTONHAM",12071,"NY"
"2719",2356,"[ -74.359765 , 42.903601]","FULTONVILLE",12072,"NY"
"2720",3988,"[ -74.029043 , 43.021693]","GALWAY",12074,"NY"
"2721",2381,"[ -73.64864 , 42.303637]","GHENT",12075,"NY"
"2722",1400,"[ -74.400275 , 42.410835]","GILBOA",12076,"NY"
"2723",4298,"[ -73.795884 , 42.597147]","GLENMONT",12077,"NY"
"2724",25292,"[ -74.337526 , 43.061603]","GLOVERSVILLE",12078,"NY"
"2725",3645,"[ -74.022222 , 42.411342]","GREENVILLE",12083,"NY"
"2726",4112,"[ -73.897454 , 42.697273]","GUILDERLAND",12084,"NY"
"2727",114,"[ -74.166764 , 42.959715]","HAGAMAN",12086,"NY"
"2728",1665,"[ -73.868029 , 42.428533]","HANNACROIX",12087,"NY"
"2729",5910,"[ -73.358105 , 42.893712]","HOOSICK FALLS",12090,"NY"
"2730",2351,"[ -74.364825 , 42.704526]","HOWES CAVE",12092,"NY"
"2731",1353,"[ -74.611744 , 42.499869]","JEFFERSON",12093,"NY"
"2732",2010,"[ -73.498899 , 42.876875]","JOHNSONVILLE",12094,"NY"
"2733",13170,"[ -74.37149 , 43.006923]","JOHNSTOWN",12095,"NY"
"2734",2795,"[ -73.718259 , 42.376675]","KINDERHOOK",12106,"NY"
"2735",487,"[ -74.422563 , 43.472543]","LAKE PLEASANT",12108,"NY"
"2736",20091,"[ -73.762985 , 42.74616]","LATHAM",12110,"NY"
"2737",91,"[ -74.506969 , 42.692682]","LAWYERSVILLE",12113,"NY"
"2738",56,"[ -73.587958 , 42.460201]","MALDEN BRIDGE",12115,"NY"
"2739",871,"[ -74.903033 , 42.537075]","MARYLAND",12116,"NY"
"2740",3046,"[ -74.244397 , 43.141133]","MAYFIELD",12117,"NY"
"2741",5890,"[ -73.673173 , 42.967613]","MECHANICVILLE",12118,"NY"
"2742",617,"[ -74.131524 , 42.451504]","MEDUSA",12120,"NY"
"2743",1968,"[ -73.607667 , 42.841163]","MELROSE",12121,"NY"
"2744",4005,"[ -74.329168 , 42.563734]","MIDDLEBURGH",12122,"NY"
"2745",5560,"[ -73.611753 , 42.527141]","NASSAU",12123,"NY"
"2746",557,"[ -73.377295 , 42.475865]","NEW LEBANON",12125,"NY"
"2747",300,"[ -73.485614 , 42.927575]","NIVERVILLE",12130,"NY"
"2748",50,"[ -74.428174 , 42.489938]","NORTH BLENHEIM",12131,"NY"
"2749",3216,"[ -74.168361 , 43.237126]","EDINBURG",12134,"NY"
"2750",163,"[ -74.078945 , 42.420014]","NORTON HILL",12135,"NY"
"2751",1037,"[ -73.55447 , 42.435692]","OLD CHATHAM",12136,"NY"
"2752",1423,"[ -74.123126 , 42.84995]","PATTERSONVILLE",12137,"NY"
"2753",3891,"[ -73.371033 , 42.736367]","TACONIC LAKE",12138,"NY"
"2754",223,"[ -74.526282 , 43.448125]","PISECO",12139,"NY"
"2755",1904,"[ -73.588846 , 42.679548]","POESTENKILL",12140,"NY"
"2756",5976,"[ -73.821991 , 42.475371]","RAVENA",12143,"NY"
"2757",19146,"[ -73.721895 , 42.635855]","RENSSELAER",12144,"NY"
"2758",547,"[ -74.147431 , 42.513288]","RENSSELAERVILLE",12147,"NY"
"2759",2306,"[ -73.8701 , 42.852411]","REXFORD",12148,"NY"
"2760",1502,"[ -74.571001 , 42.642445]","RICHMONDVILLE",12149,"NY"
"2761",1128,"[ -74.046857 , 42.87296]","ROTTERDAM JUNCTI",12150,"NY"
"2762",451,"[ -73.770127 , 42.925994]","ROUND LAKE",12151,"NY"
"2763",851,"[ -73.498949 , 42.637912]","SAND LAKE",12153,"NY"
"2764",3035,"[ -73.615428 , 42.914356]","SCHAGHTICOKE",12154,"NY"
"2765",1895,"[ -74.814863 , 42.59004]","SCHENEVUS",12155,"NY"
"2766",902,"[ -73.747996 , 42.481644]","SCHODACK LANDING",12156,"NY"
"2767",4095,"[ -74.30473 , 42.661503]","SCHOHARIE",12157,"NY"
"2768",6062,"[ -73.812863 , 42.54861]","SELKIRK",12158,"NY"
"2769",5431,"[ -73.871065 , 42.648461]","SLINGERLANDS",12159,"NY"
"2770",1152,"[ -74.364174 , 42.759852]","SLOANSVILLE",12160,"NY"
"2771",400,"[ -74.36667 , 43.504159]","SPECULATOR",12164,"NY"
"2772",127,"[ -73.500754 , 42.30908]","SPENCERTOWN",12165,"NY"
"2773",1608,"[ -74.453558 , 42.848446]","SPRAKERS",12166,"NY"
"2774",2734,"[ -74.609831 , 42.417409]","STAMFORD",12167,"NY"
"2775",1036,"[ -73.422447 , 42.523323]","STEPHENTOWN",12168,"NY"
"2776",1566,"[ -73.374964 , 42.556224]","STEPHENTOWN",12169,"NY"
"2777",9226,"[ -73.697163 , 42.905652]","STILLWATER",12170,"NY"
"2778",1806,"[ -73.761329 , 42.359572]","STUYVESANT",12173,"NY"
"2779",1247,"[ -74.574952 , 42.587122]","SUMMIT",12175,"NY"
"2780",162,"[ -73.951541 , 42.361171]","SURPRISE",12176,"NY"
"2781",56849,"[ -73.668263 , 42.728748]","TROY",12180,"NY"
"2782",14688,"[ -73.664806 , 42.782921]","TROY",12182,"NY"
"2783",2432,"[ -73.693707 , 42.743812]","GREEN ISLAND",12183,"NY"
"2784",8072,"[ -73.668322 , 42.432051]","VALATIE",12184,"NY"
"2785",1835,"[ -73.543674 , 42.885458]","VALLEY FALLS",12185,"NY"
"2786",7069,"[ -73.944773 , 42.643108]","VOORHEESVILLE",12186,"NY"
"2787",782,"[ -74.487046 , 42.638826]","WARNERVILLE",12187,"NY"
"2788",11576,"[ -73.699481 , 42.809957]","WATERFORD",12188,"NY"
"2789",16509,"[ -73.712342 , 42.729843]","WATERVLIET",12189,"NY"
"2790",706,"[ -74.288583 , 43.401219]","WELLS",12190,"NY"
"2791",1982,"[ -73.817033 , 42.415055]","WEST COXSACKIE",12192,"NY"
"2792",1880,"[ -74.039383 , 42.515621]","WESTERLO",12193,"NY"
"2793",72,"[ -74.463105 , 42.550615]","WEST FULTON",12194,"NY"
"2794",2511,"[ -73.610896 , 42.637969]","WEST SAND LAKE",12196,"NY"
"2795",2239,"[ -74.72992 , 42.604889]","WORCESTER",12197,"NY"
"2796",6192,"[ -73.63826 , 42.687785]","WYNANTSKILL",12198,"NY"
"2797",11097,"[ -73.764071 , 42.641314]","ALBANY",12202,"NY"
"2798",33356,"[ -73.821988 , 42.676757]","MC KOWNVILLE",12203,"NY"
"2799",6927,"[ -73.735364 , 42.684667]","ALBANY",12204,"NY"
"2800",26008,"[ -73.820174 , 42.713116]","ROESSLEVILLE",12205,"NY"
"2801",17230,"[ -73.774406 , 42.668326]","ALBANY",12206,"NY"
"2802",2709,"[ -73.752327 , 42.658133]","ALBANY",12207,"NY"
"2803",22041,"[ -73.796357 , 42.655989]","ALBANY",12208,"NY"
"2804",10008,"[ -73.785385 , 42.641665]","ALBANY",12209,"NY"
"2805",9374,"[ -73.76052 , 42.65677]","ALBANY",12210,"NY"
"2806",12283,"[ -73.769982 , 42.704693]","LOUDONVILLE",12211,"NY"
"2807",27516,"[ -73.955051 , 42.858839]","MAYFAIR",12302,"NY"
"2808",28448,"[ -73.938776 , 42.769645]","ROTTERDAM",12303,"NY"
"2809",20431,"[ -73.909432 , 42.784083]","SCHENECTADY",12304,"NY"
"2810",6253,"[ -73.939786 , 42.816131]","SCHENECTADY",12305,"NY"
"2811",23182,"[ -73.980876 , 42.790384]","SCHENECTADY",12306,"NY"
"2812",8534,"[ -73.936349 , 42.804653]","SCHENECTADY",12307,"NY"
"2813",14055,"[ -73.920591 , 42.817928]","SCHENECTADY",12308,"NY"
"2814",27928,"[ -73.878268 , 42.796168]","NISKAYUNA",12309,"NY"
"2815",32883,"[ -74.023575 , 41.930126]","EDDYVILLE",12401,"NY"
"2816",2695,"[ -74.235336 , 41.808308]","ACCORD",12404,"NY"
"2817",525,"[ -74.085723 , 42.330367]","ACRA",12405,"NY"
"2818",141,"[ -74.554453 , 42.082262]","ARKVILLE",12406,"NY"
"2819",28,"[ -74.307925 , 42.237174]","ASHLAND",12407,"NY"
"2820",960,"[ -74.171298 , 42.041991]","SHADY",12409,"NY"
"2821",69,"[ -74.446655 , 42.143884]","OLIVEREA",12410,"NY"
"2822",148,"[ -74.066889 , 41.856165]","BLOOMINGTON",12411,"NY"
"2823",556,"[ -74.265808 , 42.004761]","BOICEVILLE",12412,"NY"
"2824",3057,"[ -74.01154 , 42.30965]","CAIRO",12413,"NY"
"2825",12128,"[ -73.898536 , 42.227598]","CATSKILL",12414,"NY"
"2826",642,"[ -74.281565 , 42.087965]","CHICHESTER",12416,"NY"
"2827",380,"[ -74.163092 , 42.362874]","CORNWALLVILLE",12418,"NY"
"2828",399,"[ -74.103774 , 41.846706]","COTTEKILL",12419,"NY"
"2829",62,"[ -74.540654 , 42.252204]","DENVER",12421,"NY"
"2830",216,"[ -74.184926 , 42.402037]","DURHAM",12422,"NY"
"2831",1097,"[ -74.11169 , 42.385978]","EAST DURHAM",12423,"NY"
"2832",241,"[ -74.207981 , 42.280567]","EAST JEWETT",12424,"NY"
"2833",389,"[ -74.124539 , 42.164309]","ELKA PARK",12427,"NY"
"2834",6902,"[ -74.414125 , 41.721805]","ELLENVILLE",12428,"NY"
"2835",1151,"[ -74.531908 , 42.178765]","HALCOTT CENTER",12430,"NY"
"2836",255,"[ -74.062266 , 42.3815]","FREEHOLD",12431,"NY"
"2837",354,"[ -74.153154 , 42.005342]","GLENFORD",12433,"NY"
"2838",13,"[ -74.531173 , 42.387358]","GRAND GORGE",12434,"NY"
"2839",241,"[ -74.520074 , 41.728133]","GREENFIELD PARK",12435,"NY"
"2840",57,"[ -74.213063 , 42.259032]","EAST WINDHAM",12439,"NY"
"2841",2168,"[ -74.131122 , 41.816749]","HIGH FALLS",12440,"NY"
"2842",616,"[ -74.203753 , 42.237316]","HUNTER",12442,"NY"
"2843",1229,"[ -74.06873 , 41.932743]","HURLEY",12443,"NY"
"2844",231,"[ -74.279274 , 42.269383]","JEWETT",12444,"NY"
"2845",4220,"[ -74.303457 , 41.793866]","KERHONKSON",12446,"NY"
"2846",73,"[ -74.212338 , 42.073271]","LAKE HILL",12448,"NY"
"2847",3763,"[ -73.992379 , 41.991787]","LAKE KATRINE",12449,"NY"
"2848",1131,"[ -74.19715 , 42.189149]","LANESVILLE",12450,"NY"
"2849",779,"[ -73.945726 , 42.304506]","LEEDS",12451,"NY"
"2850",342,"[ -74.165522 , 42.299485]","MAPLECREST",12454,"NY"
"2851",2756,"[ -74.648853 , 42.163702]","KELLY CORNERS",12455,"NY"
"2852",753,"[ -74.000211 , 42.035704]","MOUNT MARION",12456,"NY"
"2853",941,"[ -74.248481 , 42.043545]","MOUNT TREMPER",12457,"NY"
"2854",3502,"[ -74.380354 , 41.758965]","NAPANOCH",12458,"NY"
"2855",294,"[ -74.152832 , 42.406902]","OAK HILL",12460,"NY"
"2856",1423,"[ -74.246954 , 41.895906]","KRUMVILLE",12461,"NY"
"2857",1195,"[ -74.016674 , 42.17294]","PALENVILLE",12463,"NY"
"2858",966,"[ -74.339328 , 42.054426]","PHOENICIA",12464,"NY"
"2859",392,"[ -74.487562 , 42.133974]","PINE HILL",12465,"NY"
"2860",7283,"[ -73.987161 , 41.913113]","PORT EWEN",12466,"NY"
"2861",1669,"[ -74.389502 , 42.297904]","PRATTSVILLE",12468,"NY"
"2862",421,"[ -74.24199 , 42.456348]","PRESTON HOLLOW",12469,"NY"
"2863",516,"[ -74.01138 , 42.275497]","PURLING",12470,"NY"
"2864",2939,"[ -74.072999 , 41.840248]","ROSENDALE",12472,"NY"
"2865",454,"[ -74.052279 , 42.267782]","ROUND TOP",12473,"NY"
"2866",2178,"[ -74.540519 , 42.311688]","ROXBURY",12474,"NY"
"2867",18932,"[ -73.979684 , 42.07376]","SAUGERTIES",12477,"NY"
"2868",593,"[ -74.409084 , 42.108353]","SHANDAKEN",12480,"NY"
"2869",1494,"[ -74.211943 , 41.976678]","SHOKAN",12481,"NY"
"2870",360,"[ -73.963982 , 42.27338]","SOUTH CAIRO",12482,"NY"
"2871",2389,"[ -74.169748 , 41.861562]","STONE RIDGE",12484,"NY"
"2872",492,"[ -74.101441 , 42.203179]","TANNERSVILLE",12485,"NY"
"2873",377,"[ -74.072219 , 41.816279]","TILLSON",12486,"NY"
"2874",3625,"[ -73.994843 , 41.865109]","ULSTER PARK",12487,"NY"
"2875",2365,"[ -74.115232 , 41.990816]","WEST HURLEY",12491,"NY"
"2876",413,"[ -74.361994 , 42.204584]","WEST KILL",12492,"NY"
"2877",809,"[ -74.285117 , 41.955478]","WEST SHOKAN",12494,"NY"
"2878",145,"[ -74.202537 , 42.092318]","WILLOW",12495,"NY"
"2879",1559,"[ -74.262017 , 42.317465]","WINDHAM",12496,"NY"
"2880",4827,"[ -74.111974 , 42.034793]","WOODSTOCK",12498,"NY"
"2881",2325,"[ -73.554158 , 41.844695]","AMENIA",12501,"NY"
"2882",600,"[ -73.642368 , 42.085093]","ANCRAM",12502,"NY"
"2883",918,"[ -73.58187 , 42.038103]","ANCRAMDALE",12503,"NY"
"2884",388,"[ -73.921484 , 42.0006]","BARRYTOWN",12507,"NY"
"2885",20022,"[ -73.963384 , 41.509681]","BEACON",12508,"NY"
"2886",447,"[ -73.722844 , 42.2183]","CLAVERACK",12513,"NY"
"2887",2667,"[ -73.765867 , 41.869262]","CLINTON CORNERS",12514,"NY"
"2888",1171,"[ -74.055713 , 41.674939]","CLINTONDALE",12515,"NY"
"2889",1511,"[ -73.552588 , 42.111329]","COPAKE",12516,"NY"
"2890",163,"[ -73.510773 , 42.136737]","COPAKE FALLS",12517,"NY"
"2891",8120,"[ -74.053877 , 41.430944]","CORNWALL",12518,"NY"
"2892",2980,"[ -74.016411 , 41.443031]","CORNWALL ON HUDS",12520,"NY"
"2893",1377,"[ -73.657128 , 42.175961]","CRARYVILLE",12521,"NY"
"2894",4775,"[ -73.587024 , 41.735054]","DOVER PLAINS",12522,"NY"
"2895",2158,"[ -73.781814 , 42.090173]","ELIZAVILLE",12523,"NY"
"2896",11165,"[ -73.89791 , 41.540352]","FISHKILL",12524,"NY"
"2897",3900,"[ -74.167155 , 41.657615]","GARDINER",12525,"NY"
"2898",4061,"[ -73.862451 , 42.1219]","GERMANTOWN",12526,"NY"
"2899",11011,"[ -73.992825 , 41.716691]","HIGHLAND",12528,"NY"
"2900",3084,"[ -73.548306 , 42.186816]","HILLSDALE",12529,"NY"
"2901",3248,"[ -73.662751 , 41.532461]","HOLMES",12531,"NY"
"2902",18770,"[ -73.797581 , 41.576639]","HOPEWELL JUNCTIO",12533,"NY"
"2903",21205,"[ -73.755248 , 42.246978]","HUDSON",12534,"NY"
"2904",15184,"[ -73.906347 , 41.788724]","HYDE PARK",12538,"NY"
"2905",5539,"[ -73.744955 , 41.661471]","LAGRANGEVILLE",12540,"NY"
"2906",4489,"[ -73.988017 , 41.605612]","MARLBORO",12542,"NY"
"2907",2860,"[ -74.216312 , 41.48865]","MAYBROOK",12543,"NY"
"2908",4503,"[ -73.688491 , 41.780334]","MILLBROOK",12545,"NY"
"2909",3131,"[ -73.528709 , 41.953623]","MILLERTON",12546,"NY"
"2910",2834,"[ -73.977194 , 41.653487]","MILTON",12547,"NY"
"2911",810,"[ -74.103578 , 41.650347]","MODENA",12548,"NY"
"2912",7421,"[ -74.253417 , 41.53332]","MONTGOMERY",12549,"NY"
"2913",47939,"[ -74.03598 , 41.517833]","MIDDLE HOPE",12550,"NY"
"2914",20576,"[ -74.056596 , 41.472374]","NEW WINDSOR",12553,"NY"
"2915",16394,"[ -74.083875 , 41.743346]","MOHONK LAKE",12561,"NY"
"2916",6107,"[ -73.58149 , 41.488761]","PATTERSON",12563,"NY"
"2917",4511,"[ -73.594847 , 41.574893]","PAWLING",12564,"NY"
"2918",7589,"[ -74.326311 , 41.617758]","PINE BUSH",12566,"NY"
"2919",2771,"[ -73.660227 , 41.989569]","PINE PLAINS",12567,"NY"
"2920",7978,"[ -73.814276 , 41.747032]","PLEASANT VALLEY",12569,"NY"
"2921",3867,"[ -73.678328 , 41.61936]","POUGHQUAG",12570,"NY"
"2922",8890,"[ -73.854577 , 42.006439]","RED HOOK",12571,"NY"
"2923",9458,"[ -73.888754 , 41.927206]","RHINEBECK",12572,"NY"
"2924",2202,"[ -74.16588 , 41.457523]","ROCK TAVERN",12575,"NY"
"2925",573,"[ -74.121378 , 41.449714]","SALISBURY MILLS",12577,"NY"
"2926",1521,"[ -73.801329 , 41.805041]","SALT POINT",12578,"NY"
"2927",2957,"[ -73.898838 , 41.850193]","STAATSBURG",12580,"NY"
"2928",2356,"[ -73.694467 , 41.887726]","STANFORDVILLE",12581,"NY"
"2929",6735,"[ -73.725548 , 41.551193]","STORMVILLE",12582,"NY"
"2930",1614,"[ -73.902514 , 42.057945]","TIVOLI",12583,"NY"
"2931",989,"[ -73.71841 , 41.722664]","VERBANK",12585,"NY"
"2932",10479,"[ -74.176395 , 41.559631]","WALDEN",12586,"NY"
"2933",11209,"[ -74.143853 , 41.615952]","WALLKILL",12589,"NY"
"2934",31950,"[ -73.890588 , 41.592199]","NEW HAMBURG",12590,"NY"
"2935",2064,"[ -73.554382 , 41.775884]","WASSAIC",12592,"NY"
"2936",3716,"[ -73.555621 , 41.653824]","WINGDALE",12594,"NY"
"2937",38212,"[ -73.9218 , 41.702082]","SOUTH ROAD",12601,"NY"
"2938",40724,"[ -73.885217 , 41.676775]","ARLINGTON",12603,"NY"
"2939",12122,"[ -74.700748 , 41.65158]","MONTICELLO",12701,"NY"
"2940",772,"[ -74.915234 , 41.491162]","BARRYVILLE",12719,"NY"
"2941",139,"[ -74.893984 , 41.669326]","BETHEL",12720,"NY"
"2942",6139,"[ -74.430351 , 41.564427]","BLOOMINGBURG",12721,"NY"
"2943",2492,"[ -75.025688 , 41.7754]","CALLICOON",12723,"NY"
"2944",137,"[ -74.529287 , 41.965666]","CLARYVILLE",12725,"NY"
"2945",1120,"[ -74.980687 , 41.698208]","FOSTERDALE",12726,"NY"
"2946",131,"[ -74.977116 , 41.645776]","COCHECTON CENTER",12727,"NY"
"2947",1191,"[ -74.597564 , 41.477601]","CUDDEBACKVILLE",12729,"NY"
"2948",899,"[ -74.896769 , 41.532793]","ELDRED",12732,"NY"
"2949",866,"[ -74.615409 , 41.7273]","FALLSBURG",12733,"NY"
"2950",851,"[ -74.754873 , 41.730029]","GROSSINGER",12734,"NY"
"2951",349,"[ -75.029635 , 41.847134]","FREMONT CENTER",12736,"NY"
"2952",840,"[ -74.799493 , 41.48576]","GLEN SPEY",12737,"NY"
"2953",158,"[ -74.583289 , 41.654536]","GLEN WILD",12738,"NY"
"2954",615,"[ -74.605716 , 41.442347]","GODEFFROY",12739,"NY"
"2955",1305,"[ -74.512697 , 41.880659]","GRAHAMSVILLE",12740,"NY"
"2956",73,"[ -75.099809 , 41.831288]","MILESES",12741,"NY"
"2957",272,"[ -74.7218 , 41.714055]","HARRIS",12742,"NY"
"2958",292,"[ -74.851615 , 41.530925]","HIGHLAND LAKE",12743,"NY"
"2959",59,"[ -75.026329 , 41.78568]","HORTONVILLE",12745,"NY"
"2960",885,"[ -74.64261 , 41.437162]","HUGUENOT",12746,"NY"
"2961",3303,"[ -74.65344 , 41.760882]","HURLEYVILLE",12747,"NY"
"2962",1698,"[ -74.919574 , 41.778394]","JEFFERSONVILLE",12748,"NY"
"2963",443,"[ -74.935384 , 41.777802]","KENOZA LAKE",12750,"NY"
"2964",320,"[ -74.672402 , 41.683825]","KIAMESHA LAKE",12751,"NY"
"2965",111,"[ -74.994933 , 41.678158]","LAKE HUNTINGTON",12752,"NY"
"2966",126,"[ -74.728835 , 42.015762]","LEW BEACH",12753,"NY"
"2967",7361,"[ -74.748397 , 41.79618]","LIBERTY",12754,"NY"
"2968",4510,"[ -74.827028 , 41.87779]","LIVINGSTON MANOR",12758,"NY"
"2969",466,"[ -74.661406 , 41.778899]","LOCH SHELDRAKE",12759,"NY"
"2970",279,"[ -75.094157 , 41.864359]","LONG EDDY",12760,"NY"
"2971",228,"[ -74.802772 , 41.681017]","MONGAUP VALLEY",12762,"NY"
"2972",841,"[ -74.535762 , 41.691763]","MOUNTAIN DALE",12763,"NY"
"2973",1576,"[ -75.010687 , 41.592108]","NARROWSBURG",12764,"NY"
"2974",868,"[ -74.612726 , 41.849205]","NEVERSINK",12765,"NY"
"2975",409,"[ -74.982388 , 41.814184]","NORTH BRANCH",12766,"NY"
"2976",1199,"[ -74.735933 , 41.851686]","PARKSVILLE",12768,"NY"
"2977",448,"[ -74.841029 , 41.451068]","POND EDDY",12770,"NY"
"2978",14959,"[ -74.669097 , 41.378557]","PORT JERVIS",12771,"NY"
"2979",1027,"[ -74.587223 , 41.613351]","ROCK HILL",12775,"NY"
"2980",2737,"[ -74.923704 , 41.945774]","COOK FALLS",12776,"NY"
"2981",581,"[ -74.724087 , 41.569093]","FORESTBURGH",12777,"NY"
"2982",1838,"[ -74.644401 , 41.704192]","SOUTH FALLSBURG",12779,"NY"
"2983",1527,"[ -74.723647 , 41.435886]","SPARROWBUSH",12780,"NY"
"2984",635,"[ -74.550838 , 41.823822]","SUNDOWN",12782,"NY"
"2985",1707,"[ -74.834092 , 41.728479]","SWAN LAKE",12783,"NY"
"2986",178,"[ -74.865437 , 41.648498]","WHITE LAKE",12786,"NY"
"2987",161,"[ -74.828065 , 41.790042]","WHITE SULPHUR SP",12787,"NY"
"2988",2561,"[ -74.592828 , 41.770807]","WOODBOURNE",12788,"NY"
"2989",2047,"[ -74.581518 , 41.716955]","WOODRIDGE",12789,"NY"
"2990",4589,"[ -74.503891 , 41.587667]","WURTSBORO",12790,"NY"
"2991",115,"[ -74.888776 , 41.803238]","YOUNGSVILLE",12791,"NY"
"2992",107,"[ -74.926224 , 41.538378]","YULAN",12792,"NY"
"2993",15023,"[ -73.648816 , 43.312539]","QUEENSBURY",12801,"NY"
"2994",8758,"[ -73.637947 , 43.283911]","SOUTH GLENS FALL",12803,"NY"
"2995",20993,"[ -73.681846 , 43.328983]","QUEENSBURY",12804,"NY"
"2996",105,"[ -73.782486 , 43.716479]","ADIRONDACK",12808,"NY"
"2997",2930,"[ -73.464076 , 43.238084]","ARGYLE",12809,"NY"
"2998",588,"[ -73.881695 , 43.483872]","ATHOL",12810,"NY"
"2999",234,"[ -74.429831 , 43.837499]","BLUE MOUNTAIN LA",12812,"NY"
"3000",1298,"[ -73.671392 , 43.576641]","BOLTON LANDING",12814,"NY"
"3001",807,"[ -73.720458 , 43.698875]","BRANT LAKE",12815,"NY"
"3002",4243,"[ -73.381375 , 43.046585]","CAMBRIDGE",12816,"NY"
"3003",2141,"[ -73.806641 , 43.645053]","CHESTERTOWN",12817,"NY"
"3004",169,"[ -73.432613 , 43.643544]","CLEMONS",12819,"NY"
"3005",1226,"[ -73.360607 , 43.456706]","COMSTOCK",12821,"NY"
"3006",6492,"[ -73.836901 , 43.242569]","CORINTH",12822,"NY"
"3007",241,"[ -73.41237 , 43.175059]","COSSAYUNA",12823,"NY"
"3008",770,"[ -73.700123 , 43.515553]","DIAMOND POINT",12824,"NY"
"3009",116,"[ -73.392425 , 43.157918]","EAST GREENWICH",12826,"NY"
"3010",6818,"[ -73.478381 , 43.428457]","FORT ANN",12827,"NY"
"3011",5507,"[ -73.582169 , 43.265321]","FORT EDWARD",12828,"NY"
